id,image_path,text,situation,modifier,model,score
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,gpt,7
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,gpt,7
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,gpt,7
55,image55-1.png,There are four gifts in the boxes.,precise,bare,gpt,3
55,image55-1.png,There are four gifts in the boxes.,precise,bare,gpt,3
55,image55-1.png,There are four gifts in the boxes.,precise,bare,gpt,3
55,image55-1.png,There are four gifts in the boxes.,precise,bare,gpt,3
55,image55-1.png,There are four gifts in the boxes.,precise,bare,gpt,3
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,gpt,7
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,gpt,7
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,gpt,7
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,gpt,7
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,gpt,7
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,gpt,7
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,gpt,7
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,gpt,7
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,gpt,7
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,gpt,7
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,gpt,3
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,gpt,4
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,gpt,3
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,gpt,3
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,gpt,3
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,gpt,5
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,gpt,5
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,gpt,6
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,gpt,6
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,gpt,5
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,gpt,4
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,gpt,7
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,gpt,4
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,gpt,5
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,gpt,4
56,image56-1.png,There are four trophies in the boxes.,precise,bare,gpt,6
56,image56-1.png,There are four trophies in the boxes.,precise,bare,gpt,5
56,image56-1.png,There are four trophies in the boxes.,precise,bare,gpt,5
56,image56-1.png,There are four trophies in the boxes.,precise,bare,gpt,6
56,image56-1.png,There are four trophies in the boxes.,precise,bare,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,gpt,7
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,gpt,7
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,gpt,7
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,gpt,6
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,gpt,7
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gpt,7
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gpt,7
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gpt,1
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gpt,3
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gpt,1
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gpt,1
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gpt,3
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gpt,1
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gpt,1
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gpt,1
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gpt,1
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gpt,1
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gpt,3
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gpt,3
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gpt,1
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gpt,3
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gpt,1
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gpt,1
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gpt,3
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gpt,1
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gpt,3
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gpt,3
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gpt,3
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gpt,3
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gpt,3
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gpt,3
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gpt,3
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gpt,4
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gpt,5
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gpt,7
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gpt,5
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gpt,7
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gpt,4
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gpt,7
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gpt,7
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gpt,7
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gpt,7
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gpt,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gpt,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gpt,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gpt,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gpt,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gpt,4
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gpt,4
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gpt,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gpt,5
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gpt,4
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gpt,4
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gpt,5
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gpt,5
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gpt,5
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gpt,7
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gpt,3
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gpt,5
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gpt,4
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gpt,4
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gpt,3
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gpt,7
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gpt,7
